"","aoi_id","aoi_name","section_id","recording_id","fixation_id","fixation_duration.ms","folder"
"34","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","f8363683-8444-436a-94b5-11062d026bf1","b6047184-9e37-49bf-bb76-ce99f6eb1ec7","20","2724","01-mY_csv"
"35","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","8d2c2342-79d0-4226-ad32-27485ab28172","b6ca3931-cd61-4af4-9eee-e9ee21c69215","35","2072","01-mY_csv"
"36","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","0d6cba95-69a5-4bda-ae24-6497df45b11e","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d","1","9516","01-mY_csv"
"37","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","5cece600-6873-4eb2-bde4-76d8b1eaf289","cb62fc54-6be6-4658-817a-9f0491b6e1bd","7","6964","01-mY_csv"
"38","1b66141b-767b-43c2-a4ad-0786eb2107a9","hands","abd15081-bf6f-4abf-a78e-672fac937627","d34232d4-8572-40a7-a844-601d735c40ce","40","280","01-mY_csv"
"39","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","abd15081-bf6f-4abf-a78e-672fac937627","d34232d4-8572-40a7-a844-601d735c40ce","38","6108","01-mY_csv"
"40","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","abd15081-bf6f-4abf-a78e-672fac937627","d34232d4-8572-40a7-a844-601d735c40ce","41","5136","01-mY_csv"
"41","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","cb851a91-cb19-4c90-be8d-b93dd8ef5086","e4319678-12fa-4106-b1ef-19fb72a96880","13","1280","01-mY_csv"
"42","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","cb851a91-cb19-4c90-be8d-b93dd8ef5086","e4319678-12fa-4106-b1ef-19fb72a96880","14","1284","01-mY_csv"
"43","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","3119578b-dce8-4d90-bab1-0a4e78e7432e","e9ced595-7be7-4605-85f7-ba04518e0f0b","21","7004","01-mY_csv"
"44","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","3119578b-dce8-4d90-bab1-0a4e78e7432e","e9ced595-7be7-4605-85f7-ba04518e0f0b","22","400","01-mY_csv"
"45","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","328b8941-299e-48b7-b465-c58e0dddc9d9","eb81676a-2955-455d-8436-8d83246dd543","17","12456","01-mY_csv"
"46","ddbbc193-f561-41b2-8f86-ff8f21aa4ed8","face","e7a15b3e-bb8b-451a-bb56-e5bfacb94834","fc54a15e-da2d-4b02-97e4-7e2d945a18f9","7","960","01-mY_csv"
"47","8bd34a63-77c1-4d03-9818-a65247176458","face","9e005fb4-17e0-46a6-8492-543b5e269238","c72918b2-d44b-49a7-8fec-497a537031a9","31","5300","02-sN_csv"
"48","8bd34a63-77c1-4d03-9818-a65247176458","face","385ca18a-cd08-4e66-a345-88a125a084c4","75628abf-e24a-4c66-a8b7-72b986bed632","46","439","02-sN_csv"
"49","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","385ca18a-cd08-4e66-a345-88a125a084c4","75628abf-e24a-4c66-a8b7-72b986bed632","47","328","02-sN_csv"
"50","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","385ca18a-cd08-4e66-a345-88a125a084c4","75628abf-e24a-4c66-a8b7-72b986bed632","48","188","02-sN_csv"
"51","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","385ca18a-cd08-4e66-a345-88a125a084c4","75628abf-e24a-4c66-a8b7-72b986bed632","49","568","02-sN_csv"
"52","8bd34a63-77c1-4d03-9818-a65247176458","face","3eb3175e-31cd-4ec1-9cb5-c819502ac594","595d3820-9d36-4254-9889-fb4aa7b03ca8","27","2620","02-sN_csv"
"53","8bd34a63-77c1-4d03-9818-a65247176458","face","3eb3175e-31cd-4ec1-9cb5-c819502ac594","595d3820-9d36-4254-9889-fb4aa7b03ca8","28","404","02-sN_csv"
"54","8bd34a63-77c1-4d03-9818-a65247176458","face","26b0a956-8d0e-4582-9bf4-92567023b313","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","13","3496","02-sN_csv"
"55","8bd34a63-77c1-4d03-9818-a65247176458","face","e9fc2803-8639-453e-acdb-6e15b2f485aa","bda32afb-bb0e-47d2-9a00-580011782b8f","35","476","02-sN_csv"
"56","8bd34a63-77c1-4d03-9818-a65247176458","face","e9fc2803-8639-453e-acdb-6e15b2f485aa","bda32afb-bb0e-47d2-9a00-580011782b8f","36","1036","02-sN_csv"
"57","8bd34a63-77c1-4d03-9818-a65247176458","face","f9e9fdc2-9096-4d51-8b5a-04db1fc74091","ac37ef44-bbd6-408d-88f6-70d72dba0f61","32","1628","02-sN_csv"
"58","8bd34a63-77c1-4d03-9818-a65247176458","face","6b21d2f4-984e-4e60-a16a-07d34ace7fdf","f9aa1034-d3ff-4dba-843c-a258af650bac","37","3960","02-sN_csv"
"59","8bd34a63-77c1-4d03-9818-a65247176458","face","6b21d2f4-984e-4e60-a16a-07d34ace7fdf","f9aa1034-d3ff-4dba-843c-a258af650bac","39","576","02-sN_csv"
"60","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","6b21d2f4-984e-4e60-a16a-07d34ace7fdf","f9aa1034-d3ff-4dba-843c-a258af650bac","38","148","02-sN_csv"
"61","8bd34a63-77c1-4d03-9818-a65247176458","face","728fa58a-446d-493e-b9c8-953725340a07","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","34","8016","02-sN_csv"
"62","8bd34a63-77c1-4d03-9818-a65247176458","face","f6d760a8-bc8e-4c26-bf31-0801d3cec0c6","9f24e973-c285-426a-bb25-b3fa4b54fe87","42","1800","02-sN_csv"
"63","8bd34a63-77c1-4d03-9818-a65247176458","face","f6d760a8-bc8e-4c26-bf31-0801d3cec0c6","9f24e973-c285-426a-bb25-b3fa4b54fe87","43","1800","02-sN_csv"
"64","8bd34a63-77c1-4d03-9818-a65247176458","face","c459e9a4-2b4c-460a-a956-26aeb01a3afa","2f0303ee-c900-494b-b4e9-29fd3dacbbbd","15","2184","02-sN_csv"
"65","8bd34a63-77c1-4d03-9818-a65247176458","face","c459e9a4-2b4c-460a-a956-26aeb01a3afa","2f0303ee-c900-494b-b4e9-29fd3dacbbbd","16","4052","02-sN_csv"
"66","8bd34a63-77c1-4d03-9818-a65247176458","face","dfbae094-496b-45ec-9eeb-bd97be892c3a","00598c81-108a-4a39-9256-7e431145ca7b","27","656","02-sN_csv"
"67","8bd34a63-77c1-4d03-9818-a65247176458","face","dfbae094-496b-45ec-9eeb-bd97be892c3a","00598c81-108a-4a39-9256-7e431145ca7b","28","240","02-sN_csv"
"68","8bd34a63-77c1-4d03-9818-a65247176458","face","dfbae094-496b-45ec-9eeb-bd97be892c3a","00598c81-108a-4a39-9256-7e431145ca7b","29","280","02-sN_csv"
"69","8bd34a63-77c1-4d03-9818-a65247176458","face","dfbae094-496b-45ec-9eeb-bd97be892c3a","00598c81-108a-4a39-9256-7e431145ca7b","30","428","02-sN_csv"
"70","8bd34a63-77c1-4d03-9818-a65247176458","face","4529c92c-aa18-4681-8b06-8d7217c96242","34b59526-a8ca-4be9-a6a8-b46490bf9c98","25","14931","02-sN_csv"
"71","8bd34a63-77c1-4d03-9818-a65247176458","face","0d5808af-77cb-4f3b-904c-af5f6b50199b","7fe66918-fc48-4435-9aa2-fbdd31ecc621","23","4823","02-sN_csv"
"72","8bd34a63-77c1-4d03-9818-a65247176458","face","3a915fb8-2c73-4f25-846e-7230d8303397","8dbbf9fe-30c5-49ca-918d-902bec90f8ed","29","11938","02-sN_csv"
"73","8bd34a63-77c1-4d03-9818-a65247176458","face","d3e7492e-9ba4-47c4-a30c-5e7c04189fca","8fecd5d3-09af-4f40-95bc-1c76b4adf438","57","240","02-sN_csv"
"74","8bd34a63-77c1-4d03-9818-a65247176458","face","d3e7492e-9ba4-47c4-a30c-5e7c04189fca","8fecd5d3-09af-4f40-95bc-1c76b4adf438","59","296","02-sN_csv"
"75","8bd34a63-77c1-4d03-9818-a65247176458","face","d3e7492e-9ba4-47c4-a30c-5e7c04189fca","8fecd5d3-09af-4f40-95bc-1c76b4adf438","60","256","02-sN_csv"
"76","8bd34a63-77c1-4d03-9818-a65247176458","face","d3e7492e-9ba4-47c4-a30c-5e7c04189fca","8fecd5d3-09af-4f40-95bc-1c76b4adf438","61","332","02-sN_csv"
"77","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","d3e7492e-9ba4-47c4-a30c-5e7c04189fca","8fecd5d3-09af-4f40-95bc-1c76b4adf438","58","345","02-sN_csv"
"78","8bd34a63-77c1-4d03-9818-a65247176458","face","21815d0e-3bf4-4f93-a4bd-c288787becc9","a0a49152-c90b-4e5d-bb89-a29782681145","39","2943","02-sN_csv"
"79","8bd34a63-77c1-4d03-9818-a65247176458","face","70579555-ebc4-4b48-a868-e8bbb67bb424","a92229a7-2f88-4b32-ba22-2ef9c7466682","20","2728","02-sN_csv"
"80","8bd34a63-77c1-4d03-9818-a65247176458","face","665e7aa5-9032-4690-aa0e-46aa432774a9","b6047184-9e37-49bf-bb76-ce99f6eb1ec7","34","1492","02-sN_csv"
"81","8bd34a63-77c1-4d03-9818-a65247176458","face","665e7aa5-9032-4690-aa0e-46aa432774a9","b6047184-9e37-49bf-bb76-ce99f6eb1ec7","36","760","02-sN_csv"
"82","8bd34a63-77c1-4d03-9818-a65247176458","face","a5b30ac5-f4ea-41b1-bc33-33563d048ec6","b6ca3931-cd61-4af4-9eee-e9ee21c69215","47","3384","02-sN_csv"
"83","8bd34a63-77c1-4d03-9818-a65247176458","face","d8a4b952-8c78-4ccf-bcfd-fc1b2f468417","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d","9","15000","02-sN_csv"
"84","8bd34a63-77c1-4d03-9818-a65247176458","face","f68ec81b-9d0b-4621-aeaf-e071511e03c3","cb62fc54-6be6-4658-817a-9f0491b6e1bd","11","4560","02-sN_csv"
"85","8bd34a63-77c1-4d03-9818-a65247176458","face","036946bd-b013-4e7c-ba4e-67ebe19d32ca","d34232d4-8572-40a7-a844-601d735c40ce","48","4060","02-sN_csv"
"86","8bd34a63-77c1-4d03-9818-a65247176458","face","036946bd-b013-4e7c-ba4e-67ebe19d32ca","d34232d4-8572-40a7-a844-601d735c40ce","51","4084","02-sN_csv"
"87","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","036946bd-b013-4e7c-ba4e-67ebe19d32ca","d34232d4-8572-40a7-a844-601d735c40ce","49","316","02-sN_csv"
"88","ce6e83e6-92f4-44a6-b1bb-8ff2c587053a","hands","036946bd-b013-4e7c-ba4e-67ebe19d32ca","d34232d4-8572-40a7-a844-601d735c40ce","50","212","02-sN_csv"
"89","8bd34a63-77c1-4d03-9818-a65247176458","face","a5364506-c387-4a85-9bbf-7de90318a383","e4319678-12fa-4106-b1ef-19fb72a96880","23","3776","02-sN_csv"
"90","8bd34a63-77c1-4d03-9818-a65247176458","face","ecb0fded-8cf9-4a66-929e-79282f9f9959","e9ced595-7be7-4605-85f7-ba04518e0f0b","36","2292","02-sN_csv"
"91","8bd34a63-77c1-4d03-9818-a65247176458","face","ecb0fded-8cf9-4a66-929e-79282f9f9959","e9ced595-7be7-4605-85f7-ba04518e0f0b","37","424","02-sN_csv"
"92","8bd34a63-77c1-4d03-9818-a65247176458","face","a5a7df8a-9f86-4473-859f-57ce5d774223","eb81676a-2955-455d-8436-8d83246dd543","19","6544","02-sN_csv"
"93","8bd34a63-77c1-4d03-9818-a65247176458","face","a5a7df8a-9f86-4473-859f-57ce5d774223","eb81676a-2955-455d-8436-8d83246dd543","20","1380","02-sN_csv"
"94","8bd34a63-77c1-4d03-9818-a65247176458","face","bbf5b209-1422-4d99-8941-447da528301e","fc54a15e-da2d-4b02-97e4-7e2d945a18f9","14","2820","02-sN_csv"
"95","8bd34a63-77c1-4d03-9818-a65247176458","face","bbf5b209-1422-4d99-8941-447da528301e","fc54a15e-da2d-4b02-97e4-7e2d945a18f9","15","236","02-sN_csv"
"96","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","2ca404b9-2bdf-4698-8529-1c2936f32081","c72918b2-d44b-49a7-8fec-497a537031a9","31","5300","03-mY_csv"
"97","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","2f9d2638-1b92-42a6-96b4-f38d551540be","75628abf-e24a-4c66-a8b7-72b986bed632","54","92","03-mY_csv"
"98","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","2f9d2638-1b92-42a6-96b4-f38d551540be","75628abf-e24a-4c66-a8b7-72b986bed632","55","1804","03-mY_csv"
"99","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","6c0e23d4-c5fd-4c3b-8527-96313b102a8c","595d3820-9d36-4254-9889-fb4aa7b03ca8","29","5732","03-mY_csv"
"100","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","0bab5927-b665-43d8-9d60-2a3ea35f3c5c","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","14","2212","03-mY_csv"
"101","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","0bab5927-b665-43d8-9d60-2a3ea35f3c5c","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","15","3500","03-mY_csv"
"102","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","8a80dfff-7b04-4367-8be9-567834c54908","bda32afb-bb0e-47d2-9a00-580011782b8f","40","232","03-mY_csv"
"103","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","8a80dfff-7b04-4367-8be9-567834c54908","bda32afb-bb0e-47d2-9a00-580011782b8f","39","288","03-mY_csv"
"104","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","8a80dfff-7b04-4367-8be9-567834c54908","bda32afb-bb0e-47d2-9a00-580011782b8f","41","608","03-mY_csv"
"105","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","1c48a1d4-1e3a-4ed4-a247-1794bf622130","ac37ef44-bbd6-408d-88f6-70d72dba0f61","35","2436","03-mY_csv"
"106","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","5395abc1-173c-4690-b421-eff51d9adfc6","f9aa1034-d3ff-4dba-843c-a258af650bac","46","272","03-mY_csv"
"107","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","5395abc1-173c-4690-b421-eff51d9adfc6","f9aa1034-d3ff-4dba-843c-a258af650bac","47","308","03-mY_csv"
"108","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","5395abc1-173c-4690-b421-eff51d9adfc6","f9aa1034-d3ff-4dba-843c-a258af650bac","48","348","03-mY_csv"
"109","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","5395abc1-173c-4690-b421-eff51d9adfc6","f9aa1034-d3ff-4dba-843c-a258af650bac","45","712","03-mY_csv"
"110","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","99256aeb-fe63-466e-8fd0-033bcb410c46","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","36","2268","03-mY_csv"
"111","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","99256aeb-fe63-466e-8fd0-033bcb410c46","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","37","172","03-mY_csv"
"112","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","99256aeb-fe63-466e-8fd0-033bcb410c46","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","38","572","03-mY_csv"
"113","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","64e8895c-ebf8-40b0-b019-22b94e1f2045","9f24e973-c285-426a-bb25-b3fa4b54fe87","45","260","03-mY_csv"
"114","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","64e8895c-ebf8-40b0-b019-22b94e1f2045","9f24e973-c285-426a-bb25-b3fa4b54fe87","44","908","03-mY_csv"
"115","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","64e8895c-ebf8-40b0-b019-22b94e1f2045","9f24e973-c285-426a-bb25-b3fa4b54fe87","46","544","03-mY_csv"
"116","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","de1cc291-e9fa-466a-9288-ebcbd2189024","2f0303ee-c900-494b-b4e9-29fd3dacbbbd","16","4052","03-mY_csv"
"117","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","0c89ae72-2f5c-4e34-a91d-f321ab5c4a74","00598c81-108a-4a39-9256-7e431145ca7b","33","260","03-mY_csv"
"118","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","0c89ae72-2f5c-4e34-a91d-f321ab5c4a74","00598c81-108a-4a39-9256-7e431145ca7b","34","904","03-mY_csv"
"119","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","69b405cb-4d7b-4e53-85e5-92937204afb5","34b59526-a8ca-4be9-a6a8-b46490bf9c98","25","14931","03-mY_csv"
"120","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","a6d86a8a-8faf-4e08-ad35-ee7ca095a58c","7fe66918-fc48-4435-9aa2-fbdd31ecc621","23","4823","03-mY_csv"
"121","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","a6d86a8a-8faf-4e08-ad35-ee7ca095a58c","7fe66918-fc48-4435-9aa2-fbdd31ecc621","24","1165","03-mY_csv"
"122","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","b04eb910-1785-4ce8-9d37-01f7d12a1e4d","8dbbf9fe-30c5-49ca-918d-902bec90f8ed","29","11938","03-mY_csv"
"123","2976da24-25f0-4cb3-98e8-b196ba9cf30a","hands","32d3ae69-4b2b-4040-9b21-3e61b2728547","8fecd5d3-09af-4f40-95bc-1c76b4adf438","65","500","03-mY_csv"
"124","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","32d3ae69-4b2b-4040-9b21-3e61b2728547","8fecd5d3-09af-4f40-95bc-1c76b4adf438","66","416","03-mY_csv"
"125","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","32d3ae69-4b2b-4040-9b21-3e61b2728547","8fecd5d3-09af-4f40-95bc-1c76b4adf438","67","248","03-mY_csv"
"126","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","a5de1e56-3130-4afa-bb8b-bb5559f0c788","a0a49152-c90b-4e5d-bb89-a29782681145","40","2880","03-mY_csv"
"127","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","f25a8963-9ebe-4ab0-895d-215883827142","a92229a7-2f88-4b32-ba22-2ef9c7466682","21","2140","03-mY_csv"
"128","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","f25a8963-9ebe-4ab0-895d-215883827142","a92229a7-2f88-4b32-ba22-2ef9c7466682","22","744","03-mY_csv"
"129","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","83e855c3-ccea-48ed-8187-20c7d0ce2a7f","b6047184-9e37-49bf-bb76-ce99f6eb1ec7","37","2784","03-mY_csv"
"130","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","83e855c3-ccea-48ed-8187-20c7d0ce2a7f","b6047184-9e37-49bf-bb76-ce99f6eb1ec7","38","2152","03-mY_csv"
"131","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","daf56dae-fd56-45f6-8e54-926d0e9ca39b","b6ca3931-cd61-4af4-9eee-e9ee21c69215","49","1632","03-mY_csv"
"132","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","daf56dae-fd56-45f6-8e54-926d0e9ca39b","b6ca3931-cd61-4af4-9eee-e9ee21c69215","50","1424","03-mY_csv"
"133","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","6037f467-ed37-4adb-88c0-06d7dd191cba","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d","9","15000","03-mY_csv"
"134","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","68dbdadf-4c3c-4bdb-b9ad-7c340a8fa7bc","cb62fc54-6be6-4658-817a-9f0491b6e1bd","12","1544","03-mY_csv"
"135","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","68e6a441-c23e-4a4d-82eb-61f21aade762","d34232d4-8572-40a7-a844-601d735c40ce","51","4084","03-mY_csv"
"136","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","7ffa2174-cd40-4ef8-8736-b441411e583c","e4319678-12fa-4106-b1ef-19fb72a96880","24","6048","03-mY_csv"
"137","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","b8929968-8e74-43a3-b6d3-2ab2c8edb72d","e9ced595-7be7-4605-85f7-ba04518e0f0b","40","984","03-mY_csv"
"138","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","b8929968-8e74-43a3-b6d3-2ab2c8edb72d","e9ced595-7be7-4605-85f7-ba04518e0f0b","41","312","03-mY_csv"
"139","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","8c86df62-03a0-4484-a70f-3c1e0b98a1db","eb81676a-2955-455d-8436-8d83246dd543","22","260","03-mY_csv"
"140","9e5b0144-8988-477f-81bf-9f6a4e45e760","face","8c86df62-03a0-4484-a70f-3c1e0b98a1db","eb81676a-2955-455d-8436-8d83246dd543","23","456","03-mY_csv"
"141","ab74d379-be32-4867-af43-f555d44fef8c","face","fd50ed34-f76d-4e26-81ae-faa0b1f5768e","c72918b2-d44b-49a7-8fec-497a537031a9","40","616","04-mN_csv"
"142","ab74d379-be32-4867-af43-f555d44fef8c","face","fd50ed34-f76d-4e26-81ae-faa0b1f5768e","c72918b2-d44b-49a7-8fec-497a537031a9","43","1124","04-mN_csv"
"143","ab74d379-be32-4867-af43-f555d44fef8c","face","fd50ed34-f76d-4e26-81ae-faa0b1f5768e","c72918b2-d44b-49a7-8fec-497a537031a9","44","1768","04-mN_csv"
"144","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","09bbf4a7-e92c-46cc-8446-971f23a64f56","75628abf-e24a-4c66-a8b7-72b986bed632","62","1128","04-mN_csv"
"145","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","09bbf4a7-e92c-46cc-8446-971f23a64f56","75628abf-e24a-4c66-a8b7-72b986bed632","63","208","04-mN_csv"
"146","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","09bbf4a7-e92c-46cc-8446-971f23a64f56","75628abf-e24a-4c66-a8b7-72b986bed632","64","240","04-mN_csv"
"147","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","09bbf4a7-e92c-46cc-8446-971f23a64f56","75628abf-e24a-4c66-a8b7-72b986bed632","65","364","04-mN_csv"
"148","ab74d379-be32-4867-af43-f555d44fef8c","face","5c544dd5-3e2b-49df-b8c4-ba2849ae6a71","595d3820-9d36-4254-9889-fb4aa7b03ca8","30","5160","04-mN_csv"
"149","ab74d379-be32-4867-af43-f555d44fef8c","face","5ef8d865-2281-4670-9cfd-084de0516767","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","16","1636","04-mN_csv"
"150","ab74d379-be32-4867-af43-f555d44fef8c","face","5ef8d865-2281-4670-9cfd-084de0516767","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","17","284","04-mN_csv"
"151","ab74d379-be32-4867-af43-f555d44fef8c","face","5ef8d865-2281-4670-9cfd-084de0516767","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","18","240","04-mN_csv"
"152","ab74d379-be32-4867-af43-f555d44fef8c","face","5ef8d865-2281-4670-9cfd-084de0516767","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","19","224","04-mN_csv"
"153","ab74d379-be32-4867-af43-f555d44fef8c","face","5ef8d865-2281-4670-9cfd-084de0516767","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e","20","2052","04-mN_csv"
"154","ab74d379-be32-4867-af43-f555d44fef8c","face","133a271f-cbc8-4a72-9e1b-0c58f7e89098","bda32afb-bb0e-47d2-9a00-580011782b8f","49","1572","04-mN_csv"
"155","ab74d379-be32-4867-af43-f555d44fef8c","face","133a271f-cbc8-4a72-9e1b-0c58f7e89098","bda32afb-bb0e-47d2-9a00-580011782b8f","50","820","04-mN_csv"
"156","ab74d379-be32-4867-af43-f555d44fef8c","face","b529ad76-a72a-432d-ab56-ce872a609943","ac37ef44-bbd6-408d-88f6-70d72dba0f61","37","2936","04-mN_csv"
"157","ab74d379-be32-4867-af43-f555d44fef8c","face","b529ad76-a72a-432d-ab56-ce872a609943","ac37ef44-bbd6-408d-88f6-70d72dba0f61","40","1163","04-mN_csv"
"158","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","b529ad76-a72a-432d-ab56-ce872a609943","ac37ef44-bbd6-408d-88f6-70d72dba0f61","38","392","04-mN_csv"
"159","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","b529ad76-a72a-432d-ab56-ce872a609943","ac37ef44-bbd6-408d-88f6-70d72dba0f61","39","340","04-mN_csv"
"160","ab74d379-be32-4867-af43-f555d44fef8c","face","9156e2d2-75d0-42dc-8e4d-195c9f210234","f9aa1034-d3ff-4dba-843c-a258af650bac","53","2456","04-mN_csv"
"161","ab74d379-be32-4867-af43-f555d44fef8c","face","9156e2d2-75d0-42dc-8e4d-195c9f210234","f9aa1034-d3ff-4dba-843c-a258af650bac","55","328","04-mN_csv"
"162","ab74d379-be32-4867-af43-f555d44fef8c","face","9156e2d2-75d0-42dc-8e4d-195c9f210234","f9aa1034-d3ff-4dba-843c-a258af650bac","57","1492","04-mN_csv"
"163","ab74d379-be32-4867-af43-f555d44fef8c","face","7ac72ac7-04ed-4922-a33e-12f16d55ac90","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","44","3084","04-mN_csv"
"164","ab74d379-be32-4867-af43-f555d44fef8c","face","7ac72ac7-04ed-4922-a33e-12f16d55ac90","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","45","176","04-mN_csv"
"165","ab74d379-be32-4867-af43-f555d44fef8c","face","7ac72ac7-04ed-4922-a33e-12f16d55ac90","edfd72ca-9589-4a04-9486-9a2fcfa47ffe","46","8792","04-mN_csv"
"166","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","4e65e6dc-e40c-4821-bb01-022b1938b1fc","9f24e973-c285-426a-bb25-b3fa4b54fe87","55","488","04-mN_csv"
"167","08e6296a-c442-4cbc-8699-2cd95a1f08e6","hands","4e65e6dc-e40c-4821-bb01-022b1938b1fc","9f24e973-c285-426a-bb25-b3fa4b54fe87","56","340","04-mN_csv"
"168","ab74d379-be32-4867-af43-f555d44fef8c","face","61ae2dce-ba91-4ed1-bf51-d745e19a1b2c","2f0303ee-c900-494b-b4e9-29fd3dacbbbd","17","4004","04-mN_csv"
"169","ab74d379-be32-4867-af43-f555d44fef8c","face","61ae2dce-ba91-4ed1-bf51-d745e19a1b2c","2f0303ee-c900-494b-b4e9-29fd3dacbbbd","18","3776","04-mN_csv"
"170","ab74d379-be32-4867-af43-f555d44fef8c","face","9f45ba3f-4a0c-4c74-b901-e64cfed94823","00598c81-108a-4a39-9256-7e431145ca7b","40","1604","04-mN_csv"
"171","ab74d379-be32-4867-af43-f555d44fef8c","face","9f45ba3f-4a0c-4c74-b901-e64cfed94823","00598c81-108a-4a39-9256-7e431145ca7b","42","168","04-mN_csv"
"172","ab74d379-be32-4867-af43-f555d44fef8c","face","9f45ba3f-4a0c-4c74-b901-e64cfed94823","00598c81-108a-4a39-9256-7e431145ca7b","43","852","04-mN_csv"
"173","ab74d379-be32-4867-af43-f555d44fef8c","face","1c0ba661-7f61-445f-858e-8d6a3f3c7b3e","34b59526-a8ca-4be9-a6a8-b46490bf9c98","25","14931","04-mN_csv"
"174","ab74d379-be32-4867-af43-f555d44fef8c","face","ba8eca54-774a-470e-8038-b8a23d2ad0c7","7fe66918-fc48-4435-9aa2-fbdd31ecc621","27","899","04-mN_csv"
