"","section id","recording id","fixation id","start timestamp [ns]","end timestamp [ns]","duration [ms]","fixation status","fixation x [px]","fixation y [px]","gesture_id","gesture_type","gesture_match","folder"
"609","ce2931fd-f280-4bc0-ba62-5a9e70175dc0","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d",26,1744732099394447616,1744732099474448640,80,"true",964,504,"11","m","N","11-mN_csv"
"610","421697eb-8943-4e44-a273-e1c0b778b9d7","cb62fc54-6be6-4658-817a-9f0491b6e1bd",61,1745075522559803392,1745075522827755520,268,"true",1011,497,"11","m","N","11-mN_csv"
"611","421697eb-8943-4e44-a273-e1c0b778b9d7","cb62fc54-6be6-4658-817a-9f0491b6e1bd",62,1745075522915743744,1745075523183833600,268,"true",1336,891,"11","m","N","11-mN_csv"
"612","421697eb-8943-4e44-a273-e1c0b778b9d7","cb62fc54-6be6-4658-817a-9f0491b6e1bd",63,1745075523255810560,1745075523387889664,132,"true",1035,651,"11","m","N","11-mN_csv"
"613","421697eb-8943-4e44-a273-e1c0b778b9d7","cb62fc54-6be6-4658-817a-9f0491b6e1bd",64,1745075523427820544,1745075524799814656,1372,"true",1013,464,"11","m","N","11-mN_csv"
"614","9ac5987e-d090-414c-92dd-6efa9456c7b7","d34232d4-8572-40a7-a844-601d735c40ce",69,1744737658755406848,1744737660371409920,1616,"true",1018,471,"11","m","N","11-mN_csv"
"615","9ac5987e-d090-414c-92dd-6efa9456c7b7","d34232d4-8572-40a7-a844-601d735c40ce",70,1744737660407467776,1744737660491405824,84,"true",918,471,"11","m","N","11-mN_csv"
"616","9ac5987e-d090-414c-92dd-6efa9456c7b7","d34232d4-8572-40a7-a844-601d735c40ce",71,1744737660595425792,1744737660747417088,152,"true",584,620,"11","m","N","11-mN_csv"
"617","9ac5987e-d090-414c-92dd-6efa9456c7b7","d34232d4-8572-40a7-a844-601d735c40ce",72,1744737660887446784,1744737660951464960,64,"true",945,471,"11","m","N","11-mN_csv"
"618","53a983f0-8f2b-4100-948c-260b15a4f6f9","e4319678-12fa-4106-b1ef-19fb72a96880",39,1745390467403989504,1745390468743955456,1340,"true",949,469,"11","m","N","11-mN_csv"
"619","53a983f0-8f2b-4100-948c-260b15a4f6f9","e4319678-12fa-4106-b1ef-19fb72a96880",40,1745390468763965440,1745390472355951360,3592,"true",937,372,"11","m","N","11-mN_csv"
"620","0a9975f1-f03d-4463-aefc-12d99902c421","e9ced595-7be7-4605-85f7-ba04518e0f0b",76,1744960535578797568,1744960536482752256,904,"true",1049,320,"11","m","N","11-mN_csv"
"621","0a9975f1-f03d-4463-aefc-12d99902c421","e9ced595-7be7-4605-85f7-ba04518e0f0b",77,1744960536634772480,1744960537278768384,644,"true",1004,305,"11","m","N","11-mN_csv"
"622","0a9975f1-f03d-4463-aefc-12d99902c421","e9ced595-7be7-4605-85f7-ba04518e0f0b",78,1744960537307168256,1744960537558746112,252,"not mapped",NA,NA,"11","m","N","11-mN_csv"
"623","2c5be37f-aa6b-4bb5-b0c3-6b0247a8d990","eb81676a-2955-455d-8436-8d83246dd543",38,1744731541555652864,1744731546959626752,5404,"true",1040,412,"11","m","N","11-mN_csv"
"624","2c5be37f-aa6b-4bb5-b0c3-6b0247a8d990","eb81676a-2955-455d-8436-8d83246dd543",39,1744731546987632128,1744731548315772928,1328,"true",971,443,"11","m","N","11-mN_csv"
"625","76d2facb-5ac5-4b4e-8c48-6d31e6f2b7f1","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",55,1744621398762190080,1744621402950136832,4188,"true",921,419,"11","m","N","11-mN_csv"
"626","a2b11d3a-c045-4011-9791-745b71cb3467","c72918b2-d44b-49a7-8fec-497a537031a9",88,1744042319099338240,1744042319679450112,580,"TRUE",665,674,"12","s","Y","12-sY_csv"
"627","a2b11d3a-c045-4011-9791-745b71cb3467","c72918b2-d44b-49a7-8fec-497a537031a9",89,1744042319767442176,1744042319967472896,200,"TRUE",1109,299,"12","s","Y","12-sY_csv"
"628","a2b11d3a-c045-4011-9791-745b71cb3467","c72918b2-d44b-49a7-8fec-497a537031a9",90,1744042320107481088,1744042324047439872,3940,"TRUE",868,614,"12","s","Y","12-sY_csv"
"629","ec8a85b9-c4a8-4937-816c-0bba4b21bfa7","75628abf-e24a-4c66-a8b7-72b986bed632",143,1744041758298690048,1744041758486658816,188,"TRUE",701,397,"12","s","Y","12-sY_csv"
"630","ec8a85b9-c4a8-4937-816c-0bba4b21bfa7","75628abf-e24a-4c66-a8b7-72b986bed632",144,1744041758546585088,1744041758654871040,108,"TRUE",725,482,"12","s","Y","12-sY_csv"
"631","ec8a85b9-c4a8-4937-816c-0bba4b21bfa7","75628abf-e24a-4c66-a8b7-72b986bed632",145,1744041758686562816,1744041758862817024,176,"TRUE",651,395,"12","s","Y","12-sY_csv"
"632","ec8a85b9-c4a8-4937-816c-0bba4b21bfa7","75628abf-e24a-4c66-a8b7-72b986bed632",146,1744041758994568960,1744041759254627840,260,"TRUE",668,384,"12","s","Y","12-sY_csv"
"633","ec8a85b9-c4a8-4937-816c-0bba4b21bfa7","75628abf-e24a-4c66-a8b7-72b986bed632",147,1744041759418565632,1744041759910627840,492,"TRUE",704,376,"12","s","Y","12-sY_csv"
"634","72ddd874-e040-40fd-a040-fbe279d58f0b","595d3820-9d36-4254-9889-fb4aa7b03ca8",65,1744467650192923648,1744467650456502784,264,"TRUE",972,389,"12","s","Y","12-sY_csv"
"635","72ddd874-e040-40fd-a040-fbe279d58f0b","595d3820-9d36-4254-9889-fb4aa7b03ca8",66,1744467650576518656,1744467651048524544,472,"TRUE",981,392,"12","s","Y","12-sY_csv"
"636","72ddd874-e040-40fd-a040-fbe279d58f0b","595d3820-9d36-4254-9889-fb4aa7b03ca8",67,1744467651176536576,1744467651984522496,808,"TRUE",986,406,"12","s","Y","12-sY_csv"
"637","a0ac9f50-0d5d-4d2e-8781-11d9514625de","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e",46,1744468036396718336,1744468041104893440,4708,"TRUE",1046,378,"12","s","Y","12-sY_csv"
"638","d9a56e23-095a-4d72-8e18-1691ed22920f","bda32afb-bb0e-47d2-9a00-580011782b8f",116,1744467336246543104,1744467336846564096,600,"TRUE",1011,403,"12","s","Y","12-sY_csv"
"639","d9a56e23-095a-4d72-8e18-1691ed22920f","bda32afb-bb0e-47d2-9a00-580011782b8f",117,1744467336878542080,1744467337082582016,204,"TRUE",961,532,"12","s","Y","12-sY_csv"
"640","d9a56e23-095a-4d72-8e18-1691ed22920f","bda32afb-bb0e-47d2-9a00-580011782b8f",118,1744467337118533120,1744467337702624000,584,"TRUE",978,395,"12","s","Y","12-sY_csv"
"641","d9a56e23-095a-4d72-8e18-1691ed22920f","bda32afb-bb0e-47d2-9a00-580011782b8f",119,1744467337858547200,1744467338150569984,292,"TRUE",986,447,"12","s","Y","12-sY_csv"
"642","381272af-2b1b-4ba5-9464-df07d6edcddb","ac37ef44-bbd6-408d-88f6-70d72dba0f61",74,1745508158600545536,1745508163728634880,5128,"TRUE",1013,403,"12","s","Y","12-sY_csv"
"643","6742225f-4daa-485d-a5a9-99d279b75aa0","f9aa1034-d3ff-4dba-843c-a258af650bac",80,1747325390751709696,1747325390987702784,236,"TRUE",994,531,"12","s","Y","12-sY_csv"
"644","6742225f-4daa-485d-a5a9-99d279b75aa0","f9aa1034-d3ff-4dba-843c-a258af650bac",81,1747325391011735552,1747325396743769856,5732,"TRUE",1002,422,"12","s","Y","12-sY_csv"
"645","ea6fe133-8f12-49ad-9143-27e047e42780","edfd72ca-9589-4a04-9486-9a2fcfa47ffe",47,1747324897803491328,1747324949547521280,51744,"TRUE",1006,396,"12","s","Y","12-sY_csv"
"646","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",94,1745508665439145472,1745508665927115520,488,"TRUE",1172,785,"12","s","Y","12-sY_csv"
"647","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",95,1745508665995124480,1745508666111119360,116,"TRUE",807,370,"12","s","Y","12-sY_csv"
"648","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",96,1745508666167167488,1745508666323119360,156,"TRUE",439,424,"12","s","Y","12-sY_csv"
"649","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",97,1745508666383132416,1745508666515118336,132,"TRUE",655,244,"12","s","Y","12-sY_csv"
"650","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",98,1745508666575124480,1745508666775151360,200,"TRUE",1004,450,"12","s","Y","12-sY_csv"
"651","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",99,1745508666815170560,1745508667079124480,264,"TRUE",1277,365,"12","s","Y","12-sY_csv"
"652","58d06fb1-5599-4ab8-9ea0-4e019af376bc","9f24e973-c285-426a-bb25-b3fa4b54fe87",100,1745508667119146496,1745508667471346688,352,"TRUE",1063,393,"12","s","Y","12-sY_csv"
"653","eec0fa2d-ed73-458c-9b36-5dc16379e49b","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",34,1744620906686008064,1.744620913546e+18,6860,"TRUE",1104,315,"12","s","Y","12-sY_csv"
"654","eec0fa2d-ed73-458c-9b36-5dc16379e49b","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",35,1744620913750018048,1.74462091659e+18,2840,"TRUE",1057,395,"12","s","Y","12-sY_csv"
"655","f20f58fa-570a-47a0-b8e5-671ca749d98e","00598c81-108a-4a39-9256-7e431145ca7b",111,1744961038903692288,1744961039719528448,816,"TRUE",1090,307,"12","s","Y","12-sY_csv"
"656","f20f58fa-570a-47a0-b8e5-671ca749d98e","00598c81-108a-4a39-9256-7e431145ca7b",112,1744961039831667200,1744961040367958016,536,"TRUE",1057,334,"12","s","Y","12-sY_csv"
"657","8ad5e8a0-c70a-4310-aaed-7bf3915ca182","34b59526-a8ca-4be9-a6a8-b46490bf9c98",38,1745331421526185984,1745331426750192896,5224,"TRUE",1019,395,"12","s","Y","12-sY_csv"
"658","9d754650-3f14-49a2-ac6c-39b2a2e44ee2","7fe66918-fc48-4435-9aa2-fbdd31ecc621",58,1745071705501497856,1745071712616261120,7115,"TRUE",1055,381,"12","s","Y","12-sY_csv"
"659","ef11152d-f115-4d07-b060-2f1610e13eb8","8dbbf9fe-30c5-49ca-918d-902bec90f8ed",46,1745331903017685504,1745331915693628416,12676,"TRUE",1046,474,"12","s","Y","12-sY_csv"
"660","dfff3e76-1554-4772-9118-c4503d3225b1","8fecd5d3-09af-4f40-95bc-1c76b4adf438",157,1745328693076049664,1745328693940125696,864,"TRUE",1109,392,"12","s","Y","12-sY_csv"
"661","dfff3e76-1554-4772-9118-c4503d3225b1","8fecd5d3-09af-4f40-95bc-1c76b4adf438",158,1745328694112016640,1745328694668168704,556,"TRUE",1041,389,"12","s","Y","12-sY_csv"
"662","dfff3e76-1554-4772-9118-c4503d3225b1","8fecd5d3-09af-4f40-95bc-1c76b4adf438",159,1745328694732133888,1745328694972027392,240,"TRUE",706,436,"12","s","Y","12-sY_csv"
"663","dfff3e76-1554-4772-9118-c4503d3225b1","8fecd5d3-09af-4f40-95bc-1c76b4adf438",160,1745328695032188416,1745328695296231680,264,"TRUE",1005,403,"12","s","Y","12-sY_csv"
"664","dfff3e76-1554-4772-9118-c4503d3225b1","8fecd5d3-09af-4f40-95bc-1c76b4adf438",161,1745328695336054784,1745328695604107520,268,"TRUE",695,389,"12","s","Y","12-sY_csv"
"665","ea679186-e53e-4d14-bd76-4dbb3bc0d034","a0a49152-c90b-4e5d-bb89-a29782681145",90,1745072402650844160,1745072403314827264,664,"TRUE",970,397,"12","s","Y","12-sY_csv"
"666","ea679186-e53e-4d14-bd76-4dbb3bc0d034","a0a49152-c90b-4e5d-bb89-a29782681145",91,1745072403338827264,1745072405698819072,2360,"TRUE",972,477,"12","s","Y","12-sY_csv"
"667","4a734057-9830-4a67-8352-348c77aaadd4","a92229a7-2f88-4b32-ba22-2ef9c7466682",32,1745074937499894784,1745074938699916800,1200,"TRUE",1055,461,"12","s","Y","12-sY_csv"
"668","4a734057-9830-4a67-8352-348c77aaadd4","a92229a7-2f88-4b32-ba22-2ef9c7466682",33,1745074938787894784,1745074939175969536,388,"TRUE",638,806,"12","s","Y","12-sY_csv"
"669","4a734057-9830-4a67-8352-348c77aaadd4","a92229a7-2f88-4b32-ba22-2ef9c7466682",34,1745074939235934720,1745074940663940864,1428,"TRUE",1044,474,"12","s","Y","12-sY_csv"
"670","62f94ba9-c852-4ad9-a86f-fecd7c616f6f","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",69,1744738124059245056,1744738124807282176,748,"TRUE",1005,433,"12","s","Y","12-sY_csv"
"671","62f94ba9-c852-4ad9-a86f-fecd7c616f6f","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",70,1744738124951215104,1744738125795435264,844,"TRUE",1046,406,"12","s","Y","12-sY_csv"
"672","62f94ba9-c852-4ad9-a86f-fecd7c616f6f","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",71,1744738125935219200,1744738126723246080,788,"TRUE",1030,441,"12","s","Y","12-sY_csv"
"673","f0ced6fd-a13f-4937-b588-0f66b4872463","b6ca3931-cd61-4af4-9eee-e9ee21c69215",85,1745390046308469248,1745390050348528896,4040,"TRUE",934,406,"12","s","Y","12-sY_csv"
"674","f0ced6fd-a13f-4937-b588-0f66b4872463","b6ca3931-cd61-4af4-9eee-e9ee21c69215",86,1745390050376555776,1745390050560632832,184,"TRUE",926,450,"12","s","Y","12-sY_csv"
"675","b1355f7b-f657-47cb-b221-78fdc668e7ea","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d",32,1744732102398453504,1744732121294453504,18896,"TRUE",972,389,"12","s","Y","12-sY_csv"
"676","14562049-83d6-4066-8b1e-4f7671feb865","cb62fc54-6be6-4658-817a-9f0491b6e1bd",80,1745075530283814656,1745075532327808512,2044,"TRUE",1008,482,"12","s","Y","12-sY_csv"
"677","6230d6e5-2e29-475b-b9a7-714b5342540d","d34232d4-8572-40a7-a844-601d735c40ce",76,1744737666303518720,1744737668763451904,2460,"TRUE",1066,469,"12","s","Y","12-sY_csv"
"678","d4d79993-1949-411a-a0e0-15b2555c8013","e4319678-12fa-4106-b1ef-19fb72a96880",41,1745390472507984384,1745390481291988480,8784,"TRUE",978,384,"12","s","Y","12-sY_csv"
"679","9c6c344c-2c7a-4726-ad08-5f8ee94c0859","e9ced595-7be7-4605-85f7-ba04518e0f0b",85,1744960543118725376,1744960544366746112,1248,"TRUE",1090,447,"12","s","Y","12-sY_csv"
"680","9c6c344c-2c7a-4726-ad08-5f8ee94c0859","e9ced595-7be7-4605-85f7-ba04518e0f0b",86,1744960544414917376,1744960544790749440,376,"TRUE",725,395,"12","s","Y","12-sY_csv"
"681","14924468-275f-47bc-9b06-d43309217f89","eb81676a-2955-455d-8436-8d83246dd543",40,1744731548491628800,1744731571036615168,22545,"TRUE",956,422,"12","s","Y","12-sY_csv"
"682","5b80a23c-af76-4ff4-bec3-31d596b75cac","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",57,1744621407034216960,1744621407506141184,472,"TRUE",937,392,"12","s","Y","12-sY_csv"
"683","5b80a23c-af76-4ff4-bec3-31d596b75cac","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",58,1744621407678169088,1744621408294390016,616,"TRUE",950,354,"12","s","Y","12-sY_csv"
"684","5b80a23c-af76-4ff4-bec3-31d596b75cac","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",59,1744621408342184960,1744621408678151936,336,"TRUE",671,447,"12","s","Y","12-sY_csv"
"685","5b80a23c-af76-4ff4-bec3-31d596b75cac","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",60,1744621408726300160,1744621409118131200,392,"TRUE",945,313,"12","s","Y","12-sY_csv"
"686","ed0b0c34-ba9d-4582-be18-8cc67d891b3a","c72918b2-d44b-49a7-8fec-497a537031a9",91,1744042324099440896,1744042325175402240,1076,"TRUE",1057,384,"13","m","Y","13-mY_csv"
"687","ed0b0c34-ba9d-4582-be18-8cc67d891b3a","c72918b2-d44b-49a7-8fec-497a537031a9",92,1744042325219427328,1744042325391352064,172,"TRUE",800,340,"13","m","Y","13-mY_csv"
"688","ed0b0c34-ba9d-4582-be18-8cc67d891b3a","c72918b2-d44b-49a7-8fec-497a537031a9",93,1744042325415460096,1744042338967443200,13552,"TRUE",989,359,"13","m","Y","13-mY_csv"
"689","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",153,1744041763298578944,1744041764258553856,960,"TRUE",1450,573,"13","m","Y","13-mY_csv"
"690","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",154,1744041764318580736,1744041764638625024,320,"TRUE",981,334,"13","m","Y","13-mY_csv"
"691","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",155,1744041764674633984,1744041765050575104,376,"TRUE",1068,447,"13","m","Y","13-mY_csv"
"692","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",156,1744041765102553088,1744041765278767104,176,"TRUE",1422,411,"13","m","Y","13-mY_csv"
"693","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",157,1744041765322549760,1744041765626557696,304,"TRUE",1090,447,"13","m","Y","13-mY_csv"
"694","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",158,1744041765666568960,1744041765778859008,112,"TRUE",975,417,"13","m","Y","13-mY_csv"
"695","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",159,1744041765838786048,1744041766210563840,372,"TRUE",1436,428,"13","m","Y","13-mY_csv"
"696","40893263-a840-42d7-9d1c-2a615064a70f","75628abf-e24a-4c66-a8b7-72b986bed632",160,1744041766270569984,1744041767398619904,1128,"TRUE",1038,389,"13","m","Y","13-mY_csv"
"697","9f90f8ea-a9d6-4c51-a08a-b7f5c052e0af","595d3820-9d36-4254-9889-fb4aa7b03ca8",69,1744467655284554496,1744467657036518656,1752,"TRUE",1044,384,"13","m","Y","13-mY_csv"
"698","9f90f8ea-a9d6-4c51-a08a-b7f5c052e0af","595d3820-9d36-4254-9889-fb4aa7b03ca8",70,1744467657156545536,1744467660824537600,3668,"TRUE",1044,403,"13","m","Y","13-mY_csv"
"699","6cfee64c-8d6b-4829-9d39-cd055a3881cb","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e",47,1744468041220727296,1744468045444806400,4224,"TRUE",1074,384,"13","m","Y","13-mY_csv"
"700","6cfee64c-8d6b-4829-9d39-cd055a3881cb","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e",48,1744468045540785664,1744468049136712192,3596,"TRUE",1022,411,"13","m","Y","13-mY_csv"
"701","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",129,1744467341906545920,1744467342862584064,956,"TRUE",1066,422,"13","m","Y","13-mY_csv"
"702","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",130,1744467342914575104,1744467343146523136,232,"TRUE",816,359,"13","m","Y","13-mY_csv"
"703","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",131,1744467343194556160,1744467343486550016,292,"TRUE",1016,406,"13","m","Y","13-mY_csv"
"704","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",132,1744467343522580992,1744467343918550016,396,"TRUE",1140,414,"13","m","Y","13-mY_csv"
"705","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",133,1744467343958579200,1744467344318595072,360,"TRUE",986,417,"13","m","Y","13-mY_csv"
"706","71fffca4-c315-4bfe-a40a-3175d4b9938d","bda32afb-bb0e-47d2-9a00-580011782b8f",134,1744467344446533120,1744467345838561792,1392,"TRUE",1027,422,"13","m","Y","13-mY_csv"
"707","094014b9-fe55-47d3-b6ee-0973ee1a2529","ac37ef44-bbd6-408d-88f6-70d72dba0f61",78,1745508166628509696,1745508171648610816,5020,"TRUE",1041,384,"13","m","Y","13-mY_csv"
"708","1ce04efb-452b-4bbf-b2f6-1e97500e982a","f9aa1034-d3ff-4dba-843c-a258af650bac",81,1747325391011735552,1747325396743769856,5732,"TRUE",1099,406,"13","m","Y","13-mY_csv"
"709","1ce04efb-452b-4bbf-b2f6-1e97500e982a","f9aa1034-d3ff-4dba-843c-a258af650bac",82,1747325396775705856,1747325397003695616,228,"TRUE",978,356,"13","m","Y","13-mY_csv"
"710","1ce04efb-452b-4bbf-b2f6-1e97500e982a","f9aa1034-d3ff-4dba-843c-a258af650bac",83,1747325397023677696,1747325405463711744,8440,"TRUE",1088,365,"13","m","Y","13-mY_csv"
"711","edb846aa-5ca9-4ef8-b664-a8976fe4a5f7","edfd72ca-9589-4a04-9486-9a2fcfa47ffe",47,1747324897803491328,1747324949547521280,51744,"TRUE",1088,422,"13","m","Y","13-mY_csv"
"712","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",106,1745508669031212544,1745508672207145472,3176,"TRUE",1129,389,"13","m","Y","13-mY_csv"
"713","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",107,1745508672263171584,1745508672435122688,172,"TRUE",1472,370,"13","m","Y","13-mY_csv"
"714","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",108,1745508672483252480,1745508672999144448,516,"TRUE",1033,340,"13","m","Y","13-mY_csv"
"715","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",109,1745508673059132416,1745508673227172352,168,"TRUE",797,332,"13","m","Y","13-mY_csv"
"716","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",110,1745508673275143424,1745508673419131392,144,"TRUE",1038,367,"13","m","Y","13-mY_csv"
"717","6c90e243-087a-4e55-9327-469f600db159","9f24e973-c285-426a-bb25-b3fa4b54fe87",111,1745508673559119360,1745508676691126272,3132,"TRUE",1030,387,"13","m","Y","13-mY_csv"
"718","001d3781-e295-4edb-9481-20e71e824785","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",36,1744620916610027008,1744620920062013696,3452,"TRUE",1077,354,"13","m","Y","13-mY_csv"
"719","001d3781-e295-4edb-9481-20e71e824785","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",37,1744620920270017024,1744620924466006784,4196,"TRUE",1019,313,"13","m","Y","13-mY_csv"
"720","f5feb59e-ba6b-44d2-8b18-9853929df21c","00598c81-108a-4a39-9256-7e431145ca7b",117,1744961043747576320,1744961044887534080,1140,"TRUE",1178,304,"13","m","Y","13-mY_csv"
"721","f5feb59e-ba6b-44d2-8b18-9853929df21c","00598c81-108a-4a39-9256-7e431145ca7b",118,1744961044971646976,1744961045231540224,260,"TRUE",1115,345,"13","m","Y","13-mY_csv"
"722","f5feb59e-ba6b-44d2-8b18-9853929df21c","00598c81-108a-4a39-9256-7e431145ca7b",119,1744961045291570176,1744961046723540224,1432,"TRUE",1099,302,"13","m","Y","13-mY_csv"
"723","f5feb59e-ba6b-44d2-8b18-9853929df21c","00598c81-108a-4a39-9256-7e431145ca7b",120,1744961046763571200,1744961047551523328,788,"TRUE",1120,296,"13","m","Y","13-mY_csv"
"724","c45a2424-ab8a-4a28-bddf-b72266daa697","34b59526-a8ca-4be9-a6a8-b46490bf9c98",41,1745331430154542592,1745331431994258944,1840,"TRUE",1022,365,"13","m","Y","13-mY_csv"
"725","c45a2424-ab8a-4a28-bddf-b72266daa697","34b59526-a8ca-4be9-a6a8-b46490bf9c98",42,1745331432514347008,1745331440194191616,7680,"TRUE",1044,340,"13","m","Y","13-mY_csv"
"726","21db83e1-09b1-4e62-a92d-7b9b1675503d","7fe66918-fc48-4435-9aa2-fbdd31ecc621",60,1745071712867931136,1745071713624355328,756,"TRUE",1041,348,"13","m","Y","13-mY_csv"
"727","21db83e1-09b1-4e62-a92d-7b9b1675503d","7fe66918-fc48-4435-9aa2-fbdd31ecc621",61,1745071713820224000,1745071715153433088,1333,"TRUE",1082,362,"13","m","Y","13-mY_csv"
"728","21db83e1-09b1-4e62-a92d-7b9b1675503d","7fe66918-fc48-4435-9aa2-fbdd31ecc621",62,1745071715193451264,1745071715298631168,105,"TRUE",838,395,"13","m","Y","13-mY_csv"
"729","21db83e1-09b1-4e62-a92d-7b9b1675503d","7fe66918-fc48-4435-9aa2-fbdd31ecc621",63,1745071715346704896,1745071717014692096,1668,"TRUE",1013,315,"13","m","Y","13-mY_csv"
"730","900d1bb1-c839-4255-ac3b-060b595f2ec3","8dbbf9fe-30c5-49ca-918d-902bec90f8ed",46,1745331903017685504,1745331915693628416,12676,"TRUE",1096,444,"13","m","Y","13-mY_csv"
"731","900d1bb1-c839-4255-ac3b-060b595f2ec3","8dbbf9fe-30c5-49ca-918d-902bec90f8ed",47,1745331915729595392,1745331926345607424,10616,"TRUE",1063,422,"13","m","Y","13-mY_csv"
"732","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",172,1745328699024224768,1745328699372215808,348,"TRUE",827,345,"13","m","Y","13-mY_csv"
"733","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",173,1745328699480049664,1745328699904129536,424,"TRUE",1096,376,"13","m","Y","13-mY_csv"
"734","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",174,1745328699952178688,1745328700336124416,384,"TRUE",761,337,"13","m","Y","13-mY_csv"
"735","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",175,1745328700384129536,1745328700668194560,284,"TRUE",1068,403,"13","m","Y","13-mY_csv"
"736","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",176,1745328700844053760,1745328701572008704,728,"TRUE",1030,425,"13","m","Y","13-mY_csv"
"737","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",177,1745328701616143616,1745328701952043520,336,"TRUE",783,354,"13","m","Y","13-mY_csv"
"738","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",178,1745328702000015616,1745328702220220416,220,"TRUE",1085,356,"13","m","Y","13-mY_csv"
"739","da0fcf4d-0c88-47bf-b565-3f3a7e6acbc6","8fecd5d3-09af-4f40-95bc-1c76b4adf438",179,1745328702408162560,1745328702732016640,324,"TRUE",1024,400,"13","m","Y","13-mY_csv"
"740","5704f303-78d5-4b7b-8b8a-5eb789d35d03","a0a49152-c90b-4e5d-bb89-a29782681145",96,1745072407206819328,1745072409338940160,2132,"TRUE",1038,376,"13","m","Y","13-mY_csv"
"741","5704f303-78d5-4b7b-8b8a-5eb789d35d03","a0a49152-c90b-4e5d-bb89-a29782681145",97,1745072409366789376,1745072410234858240,868,"TRUE",1016,392,"13","m","Y","13-mY_csv"
